JDutc1 JDutc2 BJDtdb1 BJDtdb2 RvST RvgT RvsT
2450100 0 2450100 0.00442469009340386 4000.72234674581 0.0038911359884502 0.693395159076936
2450110 0 2450110 0.0040912503577657 4000.73024202892 0.00389234370507689 0.693400666277223
2450120 0 2450120 0.00365472065940928 4000.73780526695 0.00389355276038785 0.693406178375106
2450130 0 2450130 0.00312893952252586 4000.7450667899 0.00389476315815813 0.693411695385579
2450140 0 2450140 0.00252987129883193 4000.75206453781 0.00389597490243266 0.693417217324858
2450150 0 2450150 0.00187704146246944 4000.75884838486 0.00389718799770191 0.693422744211175
2450160 0 2450160 0.00119006085525676 4000.76547158311 0.00389840244848202 0.693428276062861
2450170 0 2450170 0.00048959361097765 4000.77199189538 0.00389961825943268 0.693433812898888
2450180 0 2450180 -0.000202737900075918 4000.77847227787 0.00390083543534627 0.693439354738816
2450190 0 2450190 -0.000867407775553534 4000.78497240117 0.00390205398077616 0.693444901601101
2450200 0 2450200 -0.00148491446778588 4000.7915529014 0.00390327390028827 0.693450453504239
2450210 0 2450210 -0.00203741659597537 4000.7982721257 0.00390449519826117 0.693456010465863
2450220 0 2450220 -0.00251031775244284 4000.80518067353 0.00390571787869116 0.693461572501847
2450230 0 2450230 -0.00288992983991051 4000.81232706461 0.00390694194547622 0.69346713962761
2450240 0 2450240 -0.00316615330375641 4000.81975144146 0.00390816740208684 0.693472711856611
2450250 0 2450250 -0.00333216670637374 4000.82748468039 0.00390939425160168 0.69347828920052
2450260 0 2450260 -0.00338283784477628 4000.83555299398 0.00391062249690059 0.693483871670093
2450270 0 2450270 -0.00331755228533949 4000.84397056235 0.00391185214031548 0.693489459273588
2450280 0 2450280 -0.00313824218833357 4000.85274313701 0.00391308318386999 0.693495052017856
2450290 0 2450290 -0.00284924592394348 4000.86186952126 0.00391431562929507 0.693500649908414
2450300 0 2450300 -0.00245927831003356 4000.87133562048 0.00391554947778409 0.693506252948335
2450310 0 2450310 -0.00197854025640305 4000.8811210955 0.00391678473034698 0.693511861139856
2450320 0 2450320 -0.00142008137816118 4000.89119708756 0.00391802138764063 0.693517474483612
2450330 0 2450330 -0.000800153638374106 4000.90152386872 0.00391925944992306 0.693523092978428
2450340 0 2450340 -0.000135383756199665 4000.91205830223 0.00392049891740182 0.693528716622902
2450350 0 2450350 0.000554978204463146 4000.92274889629 0.00392173978995454 0.693534345414137
2450360 0 2450360 0.00125056033709101 4000.93353817211 0.00392298206731369 0.693539979348583
2450370 0 2450370 0.00193171126561092 4000.94436856206 0.00392422574929501 0.69354561842307
2450380 0 2450380 0.0025773555691454 4000.95517704523 0.00392547083553082 0.693551262633602
2450390 0 2450390 0.00316794114861377 4000.96590179187 0.00392671732583657 0.693556911977015
2450400 0 2450400 0.00368570550262374 4000.97648465678 0.00392796522024514 0.693562566451136
2450410 0 2450410 0.00411351867805058 4000.98686767958 0.00392921451886341 0.693568226054129
2450420 0 2450420 0.00443827065223534 4000.99700187889 0.00393046522229662 0.693573890786417
2450430 0 2450430 0.00464947340402264 4001.00684550767 0.00393171733147604 0.693579560649902
2450440 0 2450440 0.00473947194205268 4001.01636363613 0.00393297084768729 0.693585235648086
2450450 0 2450450 0.00470598048431543 4001.02553583366 0.00393422577289083 0.693590915787527
2450460 0 2450460 0.00454948775586138 4001.03435067067 0.00393548210939957 0.693596601076369
2450470 0 2450470 0.00427464881074474 4001.04280823212 0.00393673986005605 0.69360229152515
2450480 0 2450480 0.00389095011766986 4001.05092365485 0.00393799902831926 0.693607987147185
2450490 0 2450490 0.00340985919885807 4001.05871977802 0.00393925961790854 0.693613687956955
2450500 0 2450500 0.00284686572875394 4001.06623157696 0.00394052163306283 0.693619393971282
2450510 0 2450510 0.00222003019531659 4001.07350424869 0.00394178507836011 0.693625105208503
2450520 0 2450520 0.00154798219108745 4001.08058682603 0.00394304995846595 0.693630821687338
2450530 0 2450530 0.000851950510924457 4001.08753718292 0.00394431627839122 0.693636543428052
2450540 0 2450540 0.000152795580794077 4001.0944155716 0.00394558404311756 0.69364227045076
2450550 0 2450550 -0.000529365912055271 4001.10128170082 0.00394685325754951 0.693648002775211
2450560 0 2450560 -0.00117384071167228 4001.10819871446 0.00394812392668191 0.69365374042155
2450570 0 2450570 -0.00176274091891556 4001.11522461103 0.00394939605516991 0.693659483408368
2450580 0 2450580 -0.00227964391273881 4001.12241378457 0.00395066964749769 0.693665231753471
2450590 0 2450590 -0.00270956645588556 4001.12981833134 0.00395194470798086 0.693670985473889
2450600 0 2450600 -0.00304160357932439 4001.13748025598 0.00395322124042833 0.693676744584353
2450610 0 2450610 -0.00326648159011043 4001.1454366113 0.00395449924845229 0.693682509098696
2450620 0 2450620 -0.00337800392993817 4001.15371716823 0.00395577873528199 0.693688279029011
2450630 0 2450630 -0.00337410490527473 4001.16233986475 0.00395705970362645 0.693694054385037
2450640 0 2450640 -0.00324273000925926 4001.17131734626 0.00395834215748323 0.693699835182315
2450650 0 2450650 -0.00301061401890677 4001.18065142338 0.00395962609587958 0.693705621413974
2450660 0 2450660 -0.00267301277308914 4001.19033315965 0.0039609115218812 0.693711413091346
2450670 0 2450670 -0.00223833847429709 4001.20034818469 0.00396219843686821 0.69371721021816
2450680 0 2450680 -0.00171915646233529 4001.21066999647 0.00396348684168606 0.693723012795736
2450690 0 2450690 -0.00112978944520143 4001.22126448279 0.0039647767369516 0.693728820824363
2450700 0 2450700 -0.000486115163025271 4001.23209219693 0.0039660681230779 0.693734634303418
2450710 0 2450710 0.000192839990827591 4001.24310315324 0.00396736100006697 0.693740453230425
2450720 0 2450720 0.000888098787460987 4001.25424446388 0.00396865536792152 0.693746277602915
2450730 0 2450730 0.00157951166157522 4001.26545898385 0.00396995122648653 0.693752107417716
2450740 0 2450740 0.00224586136733273 4001.27668390192 0.003971248575462 0.693757942671003
2450750 0 2450750 0.00286784424328214 4001.28785917495 0.00397254741478952 0.693763783360045
2450760 0 2450760 0.00342600339073835 4001.29892340677 0.00397384774438473 0.693769629481996
2450770 0 2450770 0.00390257194031894 4001.30981704937 0.00397514956437733 0.693775481034976
2450780 0 2450780 0.00428322310828724 4001.3204888739 0.00397645287534046 0.693781338019102
2450790 0 2450790 0.00455497768781527 4001.33089078817 0.00397775767802013 0.693787200435265
2450800 0 2450800 0.00470909331484913 4001.34098451874 0.00397906397371386 0.693793068286835
2450810 0 2450810 0.00474088029487786 4001.35074365421 0.00398037176424971 0.693798941579564
2450820 0 2450820 0.00464830849319907 4001.36014918877 0.0039816810518069 0.693804820320775
2450830 0 2450830 0.0044348105871081 4001.36919707563 0.00398299183928545 0.69381070452102
2450840 0 2450840 0.0041071335548126 4001.37789478525 0.00398430413002827 0.693816594192833
2450850 0 2450850 0.0036750892974299 4001.38625900188 0.00398561792779088 0.693822489350588
2450860 0 2450860 0.00315322588832781 4001.39432123032 0.00398693323696376 0.693828390011495
2450870 0 2450870 0.00255751648837743 4001.40212007405 0.00398825006213971 0.693834296193659
2450880 0 2450880 0.0019063482372755 4001.40970194002 0.00398956840824544 0.693840207916666
2450890 0 2450890 0.00122051486578124 4001.41712285992 0.00399088828054253 0.693846125201587
2450900 0 2450900 0.000520061937578001 4001.42443957292 0.00399220968421216 0.693852048069119
2450910 0 2450910 -0.000173795774699304 4001.43171318286 0.00399353262460843 0.693857976540712
2450920 0 2450920 -0.000840324581505594 4001.43900668897 0.00399485710704065 0.693863910637601
2450930 0 2450930 -0.00146107743115515 4001.44637829105 0.00399618313653342 0.693869850379727
2450940 0 2450940 -0.00201775730794808 4001.45388672833 0.00399751071810878 0.693875795787004
2450950 0 2450950 -0.00249498192588734 4001.46158523743 0.00399883985641847 0.693881746877671
2450960 0 2450960 -0.00288017833449874 4001.46951931663 0.00400017055575575 0.69388770366835
2450970 0 2450970 -0.00316211282689074 4001.47773155744 0.00400150282024929 0.69389366617491
2450980 0 2450980 -0.00333387729137648 4001.48625383643 0.00400283665346355 0.693899634410684
2450990 0 2450990 -0.0033910738271953 4001.49510991764 0.0040041720586381 0.693905608387543
2451000 0 2451000 -0.00333168834642341 4001.50431760212 0.00400550903870255 0.693911588115961
2451010 0 2451010 -0.00315827584552554 4001.51388169226 0.00400684759598206 0.693917573603702
2451020 0 2451020 -0.00287520797560172 4001.52380013573 0.00400818773256286 0.693923564857454
2451030 0 2451030 -0.00249002136235611 4001.53406237859 0.00400952945010983 0.693929561882021
2451040 0 2451040 -0.00201399758608731 4001.54464559423 0.00401087274978606 0.693935564679959
2451050 0 2451050 -0.00145947441133066 4001.55552208071 0.00401221763261171 0.693941573253186
2451060 0 2451060 -0.000842142233412806 4001.56665438616 0.00401356409915381 0.693947587601593
2451070 0 2451070 -0.000179746366747752 4001.57799632179 0.00401491214969858 0.69395360772382
2451080 0 2451080 0.000509663004243831 4001.58949918128 0.00401626178448616 0.693959633618305
2451090 0 2451090 0.00120547070599517 4001.60110573379 0.00401761300340475 0.693965665281914
2451100 0 2451100 0.00188729417353133 4001.61275595439 0.0040189658063672 0.693971702711629
2451110 0 2451110 0.00253529530474309 4001.6243902082 0.00402032019335345 0.693977745904735
2451120 0 2451120 0.00312894645191472 4001.6359447678 0.00402167616424346 0.693983794858073
2451130 0 2451130 0.00365040383300159 4001.64736052127 0.00402303371927488 0.693989849570085
2451140 0 2451140 0.00408334526709298 4001.6585822259 0.00402439285888708 0.693995910040113
2451150 0 2451150 0.00441327721956083 4001.66955745479 0.00402575358376414 0.694001976268592
2451160 0 2451160 0.00463028001676429 4001.68024527649 0.00402711589521048 0.694008048258722
2451170 0 2451170 0.00472677065905125 4001.69061178716 0.00402847979484924 0.694014126015122
2451180 0 2451180 0.00471073815629069 4001.70063276472 0.00402984528643245 0.694020209551891
2451190 0 2451190 0.00456049900824578 4001.71029898004 0.00403121236966455 0.69402629886509
2451200 0 2451200 0.0042915880553408 4001.71960947924 0.00403258104933934 0.694032393973447
2451210 0 2451210 0.00391276816416051 4001.72857664662 0.00403395132933834 0.694038494891614
2451220 0 2451220 0.00343651833531348 4001.7372261086 0.00403532321406515 0.694044601636552
2451230 0 2451230 0.00287711615522746 4001.74559008969 0.00403669670818491 0.694050714226376
2451240 0 2451240 0.00225275454770038 4001.75371313805 0.00403807181691712 0.694056832681651
2451250 0 2451250 0.00158274098923197 4001.76164662351 0.00403944854565306 0.694062957023689
2451260 0 2451260 0.000887000220519336 4001.76944492705 0.0040408268998881 0.694069087274249
2451270 0 2451270 0.000187317567696737 4001.77716997512 0.00404220688539407 0.6940752234563
2451280 0 2451280 -0.000496098038508603 4001.78488249629 0.00404358850774557 0.694081365591915
2451290 0 2451290 -0.00114349373965542 4001.79264260011 0.00404497177247393 0.69408751370296
2451300 0 2451300 -0.00173563617924851 4001.80051159178 0.00404635668505806 0.694093667811046
2451310 0 2451310 -0.00225664546097256 4001.8085431438 0.00404774325053091 0.694099827935789
2451320 0 2451320 -0.00269177473438196 4001.81678785175 0.00404913147378526 0.694105994096163
2451330 0 2451330 -0.00302886019226643 4001.82529140102 0.00405052135937113 0.694112166309608
2451340 0 2451340 -0.00325961675331211 4001.83408859754 0.00405191291131333 0.694118344591217
2451350 0 2451350 -0.00337727650988296 4001.84320983575 0.00405330613343751 0.694124528955187
2451360 0 2451360 -0.00337904041616049 4001.85267580611 0.00405470102902678 0.694130719413296
2451370 0 2451370 -0.00326548053258428 4001.86249621642 0.00405609760090195 0.694136915975263
2451380 0 2451380 -0.00303899304216964 4001.87267549415 0.00405749585163519 0.694143118649696
2451390 0 2451390 -0.00270642454907364 4001.8832056271 0.0040588957831807 0.694149327442456
2451400 0 2451400 -0.00227686838895 4001.89406981947 0.00406029739717998 0.694155542358013
2451410 0 2451410 -0.00176150492233279 4001.90524524752 0.00406170069498245 0.694161763399543
2451420 0 2451420 -0.00117538322489054 4001.91669668308 0.00406310567739317 0.694167990567802
2451430 0 2451430 -0.00053439469640674 4001.92838377521 0.00406451234509557 0.694174223863014
2451440 0 2451440 0.000143511260236393 4001.94025998001 0.0040659206984794 0.694180463284097
2451450 0 2451450 0.000838189080736167 4001.95226967771 0.00406733073761946 0.694186708828579
2451460 0 2451460 0.00153015997841812 4001.96435673497 0.00406874246267817 0.694192960494381
2451470 0 2451470 0.00219858626809727 4001.97646029715 0.00407015587361951 0.694199218278544
2451480 0 2451480 0.00282296465495542 4001.98851692829 0.00407157097044771 0.694205482178294
2451490 0 2451490 0.0033849243021082 4002.00046776151 0.0040729877534623 0.694211752192165
2451500 0 2451500 0.00386624091838945 4002.0122529992 0.00407440622297804 0.694218028318764
2451510 0 2451510 0.00425177866496032 4002.02381854234 0.00407582637974306 0.694224310558613
2451520 0 2451520 0.00452962875615532 4002.03511934975 0.00407724822496119 0.694230598914252
2451530 0 2451530 0.00468990811543674 4002.04611474561 0.00407867176012355 0.694236893389491
2451540 0 2451540 0.0047277997353321 4002.05677700105 0.00408009698744384 0.694243193991329
2451550 0 2451550 0.0046419219637105 4002.06708952739 0.00408152390962989 0.694249500728947
2451560 0 2451560 0.00443428191277663 4002.07704454045 0.0040829525298799 0.694255813613683
2451570 0 2451570 0.00411222561682316 4002.08665023723 0.00408438285216452 0.694262132660281
2451580 0 2451580 0.00368555856830279 4002.09592420867 0.00408581488081884 0.694268457885082
2451590 0 2451590 0.00316762876931541 4002.10489420686 0.00408724862069995 0.694274789306717
2451600 0 2451600 0.00257549716013178 4002.11360132235 0.00408868407721454 0.69428112694623
2451610 0 2451610 0.00192689608469413 4002.12209104139 0.00409012125588473 0.694287470825159
2451620 0 2451620 0.00124208559805747 4002.1304169883 0.00409156016261605 0.694293820966715
2451630 0 2451630 0.000542260288800583 4002.13863917227 0.00409300080347 0.694300177394776
2451640 0 2451640 -0.000152443089528566 4002.14681624907 0.0040944431843774 0.694306540132629
2451650 0 2451650 -0.000820963488208408 4002.15501103401 0.00409588731142399 0.69431290920422
2451660 0 2451660 -0.00144408592793672 4002.16328450823 0.00409733319045048 0.694319284632399
2451670 0 2451670 -0.00200464582659513 4002.17169225196 0.00409878082702145 0.694325666438778
2451680 0 2451680 -0.00248619971786447 4002.18028960475 0.00410023022661639 0.694332054644579
2451690 0 2451690 -0.00287606447949198 4002.18912332094 0.00410168139418782 0.694338449268682
2451700 0 2451700 -0.00316378633882981 4002.19823323039 0.00410313433438068 0.694344850328598
2451710 0 2451710 -0.00334105831948143 4002.20765482773 0.00410458905154241 0.694351257840516
2451720 0 2451720 -0.00340404503879752 4002.21741119545 0.0041060455493823 0.694357671817798
2451730 0 2451730 -0.00335084759316079 4002.22751882891 0.00410750383133751 0.694364092272601
2451740 0 2451740 -0.00318278940725873 4002.23798636534 0.00410896390038354 0.69437051921504
2451750 0 2451750 -0.00290524219961052 4002.24880945696 0.00411042575891056 0.694376952652645
2451760 0 2451760 -0.00252510566060336 4002.25997830455 0.00411188940908895 0.694383392591976
2451770 0 2451770 -0.00205301963367089 4002.2714728028 0.00411335485254359 0.694389839037188
2451780 0 2451780 -0.00150236980553068 4002.2832622463 0.00411482209049647 0.694396291990661
2451790 0 2451790 -0.000887661329877093 4002.29531183777 0.0041162911240033 0.694402751454044
2451800 0 2451800 -0.000226788381758657 4002.30757609238 0.00411776195361848 0.694409217426783
2451810 0 2451810 0.00046150268459563 4002.32000373767 0.00411923457976582 0.694415689907748
2451820 0 2451820 0.0011578889439468 4002.33254114535 0.00412070900277842 0.694422168895417
2451830 0 2451830 0.00184111712355171 4002.34512676722 0.00412218522269816 0.694428654386988
2451840 0 2451840 0.00249126330437453 4002.35769979777 0.00412366323975593 0.694435146380494
2451850 0 2451850 0.00308869745144744 4002.37019967514 0.00412514305421953 0.694441644874132
2451860 0 2451860 0.00361428657012134 4002.3825640619 0.00412662466642399 0.694448149866397
2451870 0 2451870 0.00405225500581494 4002.3947383632 0.0041281080771965 0.694454661357948
2451880 0 2451880 0.00438826698614214 4002.40667166047 0.00412959328757452 0.694461179350364
2451890 0 2451890 0.00461113990772266 4002.41831919742 0.00413108029906194 0.694467703847274
2451900 0 2451900 0.00471425293891653 4002.42964928304 0.00413256911384178 0.694474234855281
2451910 0 2451910 0.00469338559506439 4002.44063697879 0.00413405973445801 0.694480772382567
2451920 0 2451920 0.00454921389660432 4002.45127000119 0.00413555216419041 0.694487316440535
2451930 0 2451930 0.00428670508075238 4002.46155032452 0.00413704640696866 0.694493867043426
2451940 0 2451940 0.00391342867864388 4002.47148768113 0.00413854246712344 0.694500424207229
2451950 0 2451950 0.00344184018252819 4002.48110649218 0.00414004034973111 0.694506987951188
2451960 0 2451960 0.00288688210645556 4002.4904415289 0.00414154006025832 0.694513558296241
2451970 0 2451970 0.00226541593816697 4002.49953367061 0.00414304160447894 0.694520135264653
2451980 0 2451980 0.0015975001430442 4002.50843541305 0.00414454498866826 0.694526718880869
2451990 0 2451990 0.000903129330797624 4002.51720231293 0.00414605021911476 0.694533309169369
2452000 0 2452000 0.00020307896412953 4002.52589287232 0.00414755730224762 0.694539906155233
2452010 0 2452010 -0.000481208020941795 4002.53457084654 0.00414906624462037 0.694546509864061
2452020 0 2452020 -0.0011305291781669 4002.54329569425 0.00415057705247199 0.694553120320057
2452030 0 2452030 -0.00172598415581032 4002.55212673821 0.00415208973201832 0.694559737547306
2452040 0 2452040 -0.00225045317046793 4002.56112141458 0.00415360428922781 0.69456636156879
2452050 0 2452050 -0.00269015137614477 4002.57032808494 0.00415512072958405 0.694572992405352
2452060 0 2452060 -0.00303244328188667 4002.57979262942 0.00415663905841481 0.694579630077138
2452070 0 2452070 -0.00326826340206835 4002.5895529289 0.00415815928052282 0.694586274601982
2452080 0 2452080 -0.00339185833242415 4002.59963638774 0.0041596814002217 0.69459292599557
2452090 0 2452090 -0.00339930563446501 4002.61006606031 0.00416120542155884 0.694599584272408
2452100 0 2452100 -0.0032911202329943 4002.62085294483 0.00416273134791571 0.694606249444087
2452110 0 2452110 -0.00307037883071153 4002.63199884659 0.00416425918229042 0.694612921520511
2452120 0 2452120 -0.00274254363169698 4002.64349950092 0.00416578892732236 0.694619600510013
2452130 0 2452130 -0.0023173533708106 4002.65533724655 0.00416732058500008 0.694626286418079
2452140 0 2452140 -0.00180605491235786 4002.66748804265 0.00416885415708206 0.694632979249187
2452150 0 2452150 -0.00122254563499035 4002.67992047335 0.00417038964491974 0.694639679006037
2452160 0 2452160 -0.000583795228368434 4002.69259158647 0.00417192704939013 0.694646385689256
2452170 0 2452170 9.28561940130549e-05 4002.70545558909 0.00417346637130892 0.694653099299209
2452180 0 2452180 0.000787770711873493 4002.71845936652 0.00417500761113294 0.694659819834691
2452190 0 2452190 0.00148035758232837 4002.73154343643 0.00417655076916558 0.694666547293836
2452200 0 2452200 0.00215085233404596 4002.74464946428 0.00417809584583081 0.694673281675302
2452210 0 2452210 0.00277843302365215 4002.75771429074 0.00417964284138243 0.694680022977011
2452220 0 2452220 0.0033439657529374 4002.77067612417 0.00418119175632848 0.694686771197993
2452230 0 2452230 0.00383034278020191 4002.78347850101 0.00418274259148525 0.694693526338624
2452240 0 2452240 0.00422139759645409 4002.79606524949 0.00418429534781072 0.694700288399897
2452250 0 2452250 0.0045050590664847 4002.80838981912 0.00418585002689604 0.694707057385561
2452260 0 2452260 0.00467215486004281 4002.82041436079 0.00418740663078313 0.694713833301328
2452270 0 2452270 0.00471649544341356 4002.83210746184 0.00418896516198059 0.694720616154932
2452280 0 2452280 0.00463718841676834 4002.84345296738 0.00419052562382799 0.694727405957723
2452290 0 2452290 0.00443627025533212 4002.8544443163 0.00419208802013076 0.694734202723063
2452300 0 2452300 0.00411986399153317 4002.8650857369 0.00419365235534435 0.694741006467134
2452310 0 2452310 0.0036987416278145 4002.87539706799 0.00419521863466637 0.694747817209331
2452320 0 2452320 0.00318559578824334 4002.88540523559 0.00419678686361311 0.69475463497042
2452330 0 2452330 0.00259684645698382 4002.89514849124 0.00419835704830534 0.694761459773776
2452340 0 2452340 0.00195130843092199 4002.90467556331 0.00419992919526241 0.694768291644486
2452350 0 2452350 0.00126814179670475 4002.91403750144 0.00420150331108192 0.69477513060796
2452360 0 2452360 0.000568705433098189 4002.92329361231 0.00420307940273242 0.694781976691195
2452370 0 2452370 -0.000126088116753037 4002.93250552927 0.00420465747713804 0.694788829920976
2452380 0 2452380 -0.000796337815180282 4002.94173264086 0.00420623754108873 0.694795690323483
2452390 0 2452390 -0.00142192250875804 4002.95103761995 0.0042078196014344 0.694802557925133
2452400 0 2452400 -0.00198551211310939 4002.96047758122 0.00420940366460788 0.694809432750513
2452410 0 2452410 -0.00247148026792084 4002.97010477649 0.00421098973679484 0.694816314823118
2452420 0 2452420 -0.00286582832689687 4002.9799694468 0.00421257782394423 0.694823204165398
2452430 0 2452430 -0.00315859621173097 4002.9901109388 0.00421416793138318 0.694830100797086
2452440 0 2452440 -0.0033416566330825 4003.00056310131 0.00421576006416437 0.694837004736711
2452450 0 2452450 -0.00340993216515987 4003.01135303501 0.0042173542268702 0.694843916000749
2452460 0 2452460 -0.0033624584331709 4003.02249499343 0.00421895042343986 0.694850834602873
2452470 0 2452470 -0.00320001354506368 4003.03399805963 0.00422054865754441 0.694857760555586
2452480 0 2452480 -0.00292724825923822 4003.04586097679 0.00422214893224393 0.694864693868735
2452490 0 2452490 -0.00255205686071641 4003.05807088304 0.00422375125008448 0.694871634549929
2452500 0 2452500 -0.00208397115610868 4003.07061015607 0.00422535561335265 0.694878582605654
2452510 0 2452510 -0.00153641674451358 4003.08344916652 0.00422696202371121 0.694885538039687
2452520 0 2452520 -0.000924567938406694 4003.09655043867 0.00422857048254038 0.69489250085458
2452530 0 2452530 -0.000265024463774143 4003.10987220588 0.00423018099098813 0.694899471051881
2452540 0 2452540 0.000422712062582306 4003.1233619369 0.00423179354973043 0.694906448631094
2452550 0 2452550 0.00111922500631459 4003.13696472508 0.00423340815945082 0.694913433591758
2452560 0 2452560 0.00180426970664666 4003.15062264533 0.00423502482069275 0.694920425932807
2452570 0 2452570 0.00245673913586922 4003.16427180211 0.00423664353385313 0.694927425652544
2452580 0 2452580 0.0030575142709285 4003.17785223026 0.00423826429964363 0.694934432750636
2452590 0 2452590 0.00358779103905819 4003.19130372822 0.00423988711882102 0.694941447226945
2452600 0 2452600 0.00403059405003961 4003.20456787157 0.00424151199243358 0.694948469082593
2452610 0 2452610 0.00437250143955073 4003.21759598008 0.00424313892210372 0.694955498321186
2452620 0 2452620 0.00460183467459506 4003.23034306499 0.00424476790973662 0.694962534947546
2452630 0 2452630 0.00471115878719702 4003.24277416795 0.00424639895793002 0.694969578969484
2452640 0 2452640 0.00469721786867975 4003.25486738253 0.00424803206996812 0.69497663039777
2452650 0 2452650 0.00455955249542333 4003.26660789244 0.00424966724959978 0.69498368924517
2452660 0 2452660 0.00430298255794908 4003.27799610967 0.00425130450144811 0.694990755528213
2452670 0 2452670 0.00393572946126116 4003.28904446451 0.00425294383070814 0.694997829265885
2452680 0 2452680 0.00346890789860425 4003.29977353062 0.00425458524306686 0.695004910479277
2452690 0 2452690 0.00291803720894577 4003.31021880366 0.00425622874495492 0.695011999192671
2452700 0 2452700 0.00230006778398784 4003.32042249807 0.00425787434306173 0.695019095431444
2452710 0 2452710 0.00163399720379631 4003.3304333716 0.00425952204443856 0.695026199222515
2452720 0 2452720 0.000940908850802509 4003.34030973833 0.00426117185650726 0.695033310594375
2452730 0 2452730 0.000241054774216385 4003.35010951214 0.00426282378658034 0.695040429575024
2452740 0 2452740 -0.000444548158454965 4003.35989411501 0.00426447784212434 0.6950475561931
2452750 0 2452750 -0.00109551196946603 4003.36972675546 0.00426613403052983 0.695054690476893
2452760 0 2452760 -0.00169389200635554 4003.37966440228 0.00426779235880976 0.695061832453041
2452770 0 2452770 -0.00222223011248661 4003.38976433644 0.00426945283392209 0.695068982147927
2452780 0 2452780 -0.00266591218044604 4003.40007822719 0.0042711154623771 0.695076139585982
2452790 0 2452790 -0.00301333534384029 4003.41064869756 0.00427278025020668 0.695083304789562
2452800 0 2452800 -0.00325444385036508 4003.4215157297 0.00427444720320535 0.69509047777998
2452810 0 2452810 -0.00338331323382792 4003.43270835531 0.00427611632649708 0.695097658575653
2452820 0 2452820 -0.00339673477708982 4003.44424671405 0.00427778762476762 0.695104847193091
2452830 0 2452830 -0.00329391018762984 4003.45614549524 0.00427946110231281 0.695112043647122
2452840 0 2452840 -0.00307843539987267 4003.46840590464 0.00428113676270334 0.69511924794944
2452850 0 2452850 -0.00275588571988774 4003.48102223733 0.00428281460918545 0.695126460110339
2452860 0 2452860 -0.00233481587932155 4003.49398085868 0.00428449464451072 0.695133680137977
2452870 0 2452870 -0.00182744512818256 4003.50725524512 0.00428617687081751 0.695140908037873
2452880 0 2452880 -0.00124712211243538 4003.52081460485 0.00428786129005419 0.695148143814728
2452890 0 2452890 -0.000610184244307246 4003.53461890857 0.00428954790366417 0.695155387471067
2452900 0 2452900 6.49917524170003e-05 4003.54861902847 0.004291236712743 0.695162639007927
2452910 0 2452910 0.000759793683372237 4003.56276436849 0.00429292771834135 0.695169898426146
2452920 0 2452920 0.00145347764613854 4003.57699617363 0.0042946209211434 0.695177165724995
2452930 0 2452930 0.00212555471463444 4003.59125317658 0.00429631632186934 0.695184440903897
2452940 0 2452940 0.00275633242849894 4003.60547574023 0.00429801392136763 0.69519172396283
2452950 0 2452950 0.00332578799481019 4003.61960030096 0.0042997137204241 0.695199014901504
2452960 0 2452960 0.00381663565892323 4003.63356887485 0.004301415720284 0.695206313721599
2452970 0 2452970 0.00421351117884326 4003.64732849846 0.00430311992251586 0.695213620426183
2452980 0 2452980 0.00450303652813631 4003.66082897341 0.00430482632902468 0.695220935019761
2452990 0 2452990 0.00467644604692562 4003.6740328227 0.00430653494250308 0.695228257510214
2453000 0 2453000 0.00472770569127419 4003.68691027831 0.00430824576611446 0.695235587907433
2453010 0 2453010 0.0046546683002512 4003.69944098823 0.00430995880369413 0.695242926224179
2453020 0 2453020 0.0044602119187057 4003.71162051478 0.00431167405994898 0.695250272476938
2453030 0 2453030 0.0041498983409231 4003.72345250318 0.00431339154006082 0.695257626684215
2453040 0 2453040 0.00373374698654851 4003.73495357966 0.00431511124999465 0.695264988867851
2453050 0 2453050 0.00322543029407387 4003.74615381214 0.00431683319636512 0.695272359052454
2453060 0 2453060 0.00264029945387316 4003.75708884553 0.00431855738610012 0.695279737263949
2453070 0 2453070 0.00199717608511852 4003.7678063233 0.00432028382675226 0.695287123530916
2453080 0 2453080 0.00131597273071754 4003.77836029957 0.00432201252609134 0.695294517882836
2453090 0 2453090 0.000616862958067484 4003.78880641096 0.0043237434919619 0.69530192034949
2453100 0 2453100 -7.85027595345462e-05 4003.79920766082 0.00432547673249452 0.695309330961855
2453110 0 2453110 -0.000750002849727441 4003.80962511207 0.00432721225558566 0.695316749749883
2453120 0 2453120 -0.00137839972711776 4003.82011802317 0.00432895006900815 0.695324176742973
2453130 0 2453130 -0.00194517733572767 4003.83074678939 0.00433069018043859 0.69533161197009
2453140 0 2453140 -0.00243512191020237 4003.84156329784 0.0043324325970067 0.695339055457837
2453150 0 2453150 -0.00283450795017183 4003.85261584755 0.00433417732560832 0.6953465072318
2453160 0 2453160 -0.00313216554126937 4003.8639478011 0.00433592437271723 0.69535396731574
2453170 0 2453170 -0.00332084744027805 4003.87559074105 0.00433767374414298 0.695361435730563
2453180 0 2453180 -0.00339503394065876 4003.88757201388 0.00433942544541126 0.695368912495949
2453190 0 2453190 -0.00335295136879698 4003.89990920454 0.00434117948140763 0.695376397628829
2453200 0 2453200 -0.00319636260868004 4003.91260817163 0.00434293585641011 0.69538389114353
2453210 0 2453210 -0.00292889406377038 4003.92567007331 0.00434469457437951 0.695391393053015
2453220 0 2453220 -0.00255830931048816 4003.93908351373 0.00434645563855664 0.695398903367167
